ra,fase,idade,ano_ingresso,iaa,ieg,ips,ida,ipv,ian,defasagem,inde,ano,fase_num,anos_na_pm,risco_defasagem_atual,gap_iaa_ida,gap_ieg_ida,media_indicadores,indicadores_baixos_qtd,fase_grupo,risco_proximo_ano,ano_origem
RA-684,ALFA,8.0,2022,9.0,8.1,7.52,8.0,5.84,10.0,0,7.4277,2023,0.0,1.0,0.0,1.0,0.09999999999999964,8.076666666666668,1,ALFA,0,2023
RA-892,ALFA,8.0,2023,8.0,9.6,6.89,8.0,10.01,10.0,0,8.8112,2023,0.0,0.0,0.0,0.0,1.5999999999999996,8.75,0,ALFA,0,2023
RA-893,ALFA,,2023,9.5,10.0,7.52,,10.01,5.0,-1,8.8042,2023,0.0,0.0,1.0,,,8.406,1,ALFA,0,2023
RA-894,ALFA,9.0,2023,9.5,9.9,7.52,9.0,10.01,5.0,-1,8.8142,2023,0.0,0.0,1.0,0.5,0.9000000000000004,8.488333333333333,1,ALFA,1,2023
RA-690,ALFA,,2022,9.0,9.8,6.89,,10.01,5.0,-2,8.6112,2023,0.0,1.0,1.0,,,8.14,1,ALFA,1,2023
RA-895,ALFA,8.0,2023,9.5,9.5,7.52,8.0,9.5,10.0,0,8.5397,2023,0.0,0.0,0.0,1.5,1.5,9.003333333333332,0,ALFA,1,2023
RA-896,ALFA,7.0,2023,9.5,10.0,6.89,7.0,10.01,10.0,0,9.0912,2023,0.0,0.0,0.0,2.5,3.0,8.9,0,ALFA,0,2023
RA-693,ALFA,,2022,10.0,9.4,6.89,,10.01,10.0,0,9.0112,2023,0.0,1.0,0.0,,,9.26,0,ALFA,0,2023
RA-850,ALFA,9.0,2022,0.0,7.9,6.26,9.0,6.265,5.0,-1,6.06525,2023,0.0,1.0,1.0,-9.0,-1.0999999999999996,5.7375,2,ALFA,1,2023
RA-897,ALFA,,2023,0.0,8.1,7.52,,3.32,5.0,-1,5.48225,2023,0.0,0.0,1.0,,,4.787999999999999,3,ALFA,1,2023
RA-842,ALFA,9.0,2022,9.0,8.5,3.77,9.0,8.01,5.0,-1,7.2117,2023,0.0,1.0,1.0,0.0,-0.5,7.213333333333334,2,ALFA,1,2023
RA-898,ALFA,,2023,9.0,9.8,3.77,,10.01,5.0,-1,8.4217,2023,0.0,0.0,1.0,,,7.516,2,ALFA,1,2023
RA-899,ALFA,8.0,2023,10.0,9.8,3.77,8.0,9.34,10.0,0,8.8452,2023,0.0,0.0,0.0,2.0,1.8000000000000007,8.485,1,ALFA,0,2023
RA-900,ALFA,8.0,2023,9.0,9.8,9.38,8.0,8.67,10.0,0,8.8947,2023,0.0,0.0,0.0,1.0,1.8000000000000007,9.141666666666667,0,ALFA,0,2023
RA-743,ALFA,10.0,2022,0.0,9.1,3.77,10.0,9.01,5.0,-2,6.659,2023,0.0,1.0,1.0,-10.0,-0.9000000000000004,6.146666666666666,3,ALFA,1,2023
RA-681,ALFA,10.0,2022,0.0,7.8,3.77,10.0,8.18,5.0,-2,6.2955,2023,0.0,1.0,1.0,-10.0,-2.2,5.791666666666667,3,ALFA,1,2023
RA-903,ALFA,,2023,10.0,9.6,5.02,,9.01,10.0,0,8.5242,2023,0.0,0.0,0.0,,,8.726,1,ALFA,0,2023
RA-851,ALFA,,2022,8.4,7.5,2.52,,6.01,5.0,-1,6.1683,2023,0.0,1.0,1.0,,,5.886,2,ALFA,1,2023
RA-847,ALFA,10.0,2022,7.9,9.1,2.52,10.0,5.84,5.0,-2,6.5418,2023,0.0,1.0,1.0,-2.0999999999999996,-0.9000000000000004,6.726666666666667,3,ALFA,1,2023
RA-904,ALFA,,2023,9.0,9.3,7.52,,7.836666667,10.0,0,8.140783333,2023,0.0,0.0,0.0,,,8.7313333334,0,ALFA,1,2023
RA-858,ALFA,,2022,0.0,8.1,3.77,,7.946666667,10.0,0,7.248833333,2023,0.0,1.0,0.0,,,5.9633333334,2,ALFA,1,2023
RA-905,ALFA,9.0,2023,9.5,9.4,7.52,9.0,7.056666667,5.0,-1,7.831033333,2023,0.0,0.0,1.0,0.5,0.40000000000000036,7.912777777833334,1,ALFA,1,2023
RA-702,ALFA,,2022,10.0,10.0,5.63,,7.833333333,5.0,-1,8.239866667,2023,0.0,1.0,1.0,,,7.6926666666,2,ALFA,1,2023
RA-725,ALFA,9.0,2022,9.5,9.0,7.52,9.0,8.113333333,5.0,-1,8.117366667,2023,0.0,1.0,1.0,0.5,0.0,8.022222222166667,1,ALFA,1,2023
RA-907,ALFA,8.0,2023,9.5,9.6,7.52,8.0,8.336666667,10.0,0,8.962033333,2023,0.0,0.0,0.0,1.5,1.5999999999999996,8.826111111166668,0,ALFA,1,2023
RA-908,ALFA,,2023,9.0,9.0,7.52,,8.223333333,10.0,0,8.479366667,2023,0.0,0.0,0.0,,,8.748666666599998,0,ALFA,1,2023
RA-909,ALFA,10.0,2023,10.0,9.9,7.52,10.0,8.056666667,5.0,-2,8.486033333,2023,0.0,0.0,1.0,0.0,-0.09999999999999964,8.412777777833334,1,ALFA,1,2023
RA-910,ALFA,8.0,2023,0.0,8.8,7.52,8.0,8.17,10.0,0,7.801,2023,0.0,0.0,0.0,-8.0,0.8000000000000007,7.081666666666667,1,ALFA,0,2023
RA-836,ALFA,,2022,9.5,9.6,6.27,,8.085,5.0,-2,7.6417,2023,0.0,1.0,1.0,,,7.691,1,ALFA,1,2023
RA-911,ALFA,11.0,2023,9.0,6.7,2.52,11.0,7.01,5.0,-2,5.59545,2023,0.0,0.0,1.0,-2.0,-4.3,6.871666666666666,2,ALFA,1,2023
RA-860,ALFA,,2022,7.0,9.8,6.89,,8.34,10.0,0,8.2372,2023,0.0,1.0,0.0,,,8.406,0,ALFA,0,2023
RA-727,ALFA,,2022,9.5,8.8,2.52,,9.34,5.0,-1,7.6802,2023,0.0,1.0,1.0,,,7.031999999999999,2,ALFA,0,2023
RA-740,ALFA,10.0,2022,0.0,8.7,7.52,10.0,8.925,5.0,-2,7.2845,2023,0.0,1.0,1.0,-10.0,-1.3000000000000007,6.690833333333333,2,ALFA,1,2023
RA-912,ALFA,9.0,2023,7.0,9.4,7.52,9.0,7.175,5.0,-1,7.0797,2023,0.0,0.0,1.0,-2.0,0.40000000000000036,7.515833333333333,1,ALFA,1,2023
RA-706,ALFA,,2021,9.0,7.8,4.39,,8.08,5.0,-2,7.1527,2023,0.0,2.0,1.0,,,6.854000000000001,2,ALFA,0,2023
RA-840,ALFA,,2022,9.5,9.0,4.38,,8.59,5.0,-1,7.7862,2023,0.0,1.0,1.0,,,7.294,2,ALFA,0,2023
RA-841,ALFA,11.0,2022,0.0,7.2,7.52,11.0,9.84,5.0,-2,6.78,2023,0.0,1.0,1.0,-11.0,-3.8,6.760000000000001,2,ALFA,1,2023
RA-709,ALFA,11.0,2022,10.0,7.9,7.52,11.0,6.59,5.0,-2,6.6927,2023,0.0,1.0,1.0,-1.0,-3.0999999999999996,8.001666666666667,1,ALFA,1,2023
RA-916,ALFA,9.0,2023,9.5,9.7,2.52,9.0,9.005,5.0,-1,7.3882,2023,0.0,0.0,1.0,0.5,0.6999999999999993,7.454166666666667,2,ALFA,1,2023
RA-918,ALFA,7.0,2023,10.0,8.7,2.52,7.0,7.01,10.0,0,7.4967,2023,0.0,0.0,0.0,3.0,1.6999999999999993,7.538333333333333,1,ALFA,1,2023
RA-919,ALFA,9.0,2023,0.0,8.4,7.52,9.0,8.09,5.0,-1,6.225,2023,0.0,0.0,1.0,-9.0,-0.5999999999999996,6.335000000000001,2,ALFA,1,2023
RA-920,ALFA,8.0,2023,9.0,6.3,7.52,8.0,6.35,10.0,0,6.9647,2023,0.0,0.0,0.0,1.0,-1.7000000000000002,7.861666666666667,0,ALFA,1,2023
RA-921,ALFA,7.0,2023,9.0,9.7,7.52,7.0,6.68,10.0,0,7.7407,2023,0.0,0.0,0.0,2.0,2.6999999999999993,8.316666666666666,0,ALFA,1,2023
RA-922,ALFA,,2023,8.5,9.7,3.14,,10.01,10.0,0,8.5262,2023,0.0,0.0,0.0,,,8.27,1,ALFA,0,2023
RA-715,ALFA,,2022,0.0,9.5,3.14,,7.675,5.0,-2,5.8915,2023,0.0,1.0,1.0,,,5.063000000000001,3,ALFA,0,2023
RA-822,ALFA,,2022,8.5,8.4,2.52,,5.925,5.0,-2,6.4497,2023,0.0,1.0,1.0,,,6.069,3,ALFA,1,2023
RA-923,ALFA,,2023,9.5,9.9,7.52,,10.01,10.0,0,8.8842,2023,0.0,0.0,0.0,,,9.386,0,ALFA,0,2023
RA-924,ALFA,,2023,9.0,5.6,7.52,,5.93,10.0,0,6.5207,2023,0.0,0.0,0.0,,,7.609999999999999,2,ALFA,1,2023
RA-925,ALFA,,2023,9.0,8.9,7.52,,5.595,10.0,0,7.1837,2023,0.0,0.0,0.0,,,8.203,1,ALFA,1,2023
RA-853,ALFA,9.0,2022,10.0,9.5,3.77,9.0,9.84,5.0,-1,7.8402,2023,0.0,1.0,1.0,1.0,0.5,7.851666666666667,2,ALFA,0,2023
RA-854,ALFA,,2022,0.0,9.5,3.77,,8.01,10.0,0,6.6415,2023,0.0,1.0,0.0,,,6.256,2,ALFA,0,2023
RA-700,ALFA,9.0,2022,9.5,9.7,7.52,9.0,9.84,5.0,-1,8.2852,2023,0.0,1.0,1.0,0.5,0.6999999999999993,8.426666666666668,1,ALFA,1,2023
RA-672,ALFA,10.0,2021,7.9,9.5,2.52,10.0,6.43,5.0,-2,6.5623,2023,0.0,2.0,1.0,-2.0999999999999996,-0.5,6.891666666666666,2,ALFA,1,2023
RA-859,ALFA,8.0,2022,8.0,9.2,7.52,8.0,10.01,10.0,0,8.6042,2023,0.0,1.0,0.0,0.0,1.1999999999999993,8.788333333333332,0,ALFA,0,2023
RA-704,ALFA,,2022,10.0,9.9,3.14,,6.265,5.0,-2,6.8297,2023,0.0,1.0,1.0,,,6.861,2,ALFA,1,2023
RA-741,ALFA,11.0,2022,9.5,6.9,4.39,11.0,7.095,5.0,-2,6.2707,2023,0.0,1.0,1.0,-1.5,-4.1,7.314166666666666,2,ALFA,1,2023
RA-719,ALFA,,2021,9.5,5.3,7.52,,7.095,5.0,-2,6.4137,2023,0.0,2.0,1.0,,,6.883,2,ALFA,1,2023
RA-926,ALFA,9.0,2023,9.0,10.0,3.77,9.0,9.51,5.0,-1,7.7792,2023,0.0,0.0,1.0,0.0,1.0,7.713333333333334,2,ALFA,1,2023
RA-927,ALFA,,2023,9.0,9.7,3.77,,9.255,5.0,-1,7.5982,2023,0.0,0.0,1.0,,,7.345000000000001,2,ALFA,0,2023
RA-928,ALFA,8.0,2023,8.5,10.0,7.52,8.0,9.67,10.0,0,9.3712,2023,0.0,0.0,0.0,0.5,2.0,8.948333333333332,0,ALFA,0,2023
RA-929,ALFA,8.0,2023,8.5,9.8,7.52,8.0,9.67,10.0,0,9.1312,2023,0.0,0.0,0.0,0.5,1.8000000000000007,8.915000000000001,0,ALFA,1,2023
RA-930,ALFA,8.0,2023,9.0,8.8,7.52,8.0,9.0,10.0,0,8.8872,2023,0.0,0.0,0.0,1.0,0.8000000000000007,8.72,0,ALFA,1,2023
RA-931,ALFA,,2023,8.5,8.2,2.52,,7.6,10.0,0,7.3747,2023,0.0,0.0,0.0,,,7.364,1,ALFA,1,2023
RA-934,ALFA,8.0,2023,9.0,9.6,7.52,8.0,9.67,10.0,0,9.1737,2023,0.0,0.0,0.0,1.0,1.5999999999999996,8.965000000000002,0,ALFA,1,2023
RA-935,ALFA,9.0,2023,0.0,9.8,7.52,9.0,9.67,5.0,-1,7.9535,2023,0.0,0.0,1.0,-9.0,0.8000000000000007,6.831666666666667,2,ALFA,1,2023
RA-937,ALFA,,2023,9.5,9.6,7.52,,9.67,10.0,0,9.3237,2023,0.0,0.0,0.0,,,9.258,0,ALFA,1,2023
RA-756,ALFA,,2022,10.0,8.7,7.52,,6.59,5.0,-2,7.0927,2023,0.0,1.0,1.0,,,7.562,1,ALFA,1,2023
RA-938,ALFA,,2023,8.5,8.4,7.52,,7.5,5.0,-1,6.7372,2023,0.0,0.0,1.0,,,7.384,1,ALFA,1,2023
RA-939,ALFA,,2023,9.0,10.0,7.52,,10.01,5.0,-2,7.9742,2023,0.0,0.0,1.0,,,8.306000000000001,1,ALFA,1,2023
RA-789,ALFA,8.0,2022,0.0,9.5,7.52,8.0,10.01,10.0,0,7.974,2023,0.0,1.0,0.0,-8.0,1.5,7.505,1,ALFA,0,2023
RA-792,ALFA,10.0,2022,9.0,7.7,7.52,10.0,9.085,5.0,-2,7.6267,2023,0.0,1.0,1.0,-1.0,-2.3,8.050833333333333,1,ALFA,1,2023
RA-941,ALFA,,2023,8.0,10.0,7.52,,8.175,10.0,0,7.6872,2023,0.0,0.0,0.0,,,8.739,0,ALFA,1,2023
RA-943,ALFA,,2023,9.5,9.4,7.52,,9.925,10.0,0,8.9172,2023,0.0,0.0,0.0,,,9.269,0,ALFA,0,2023
RA-782,ALFA,9.0,2022,8.5,9.8,2.52,9.0,9.345,5.0,-1,7.6812,2023,0.0,1.0,1.0,-0.5,0.8000000000000007,7.360833333333333,2,ALFA,0,2023
RA-768,ALFA,,2021,10.0,9.1,7.52,,10.01,5.0,-2,8.4042,2023,0.0,2.0,1.0,,,8.326,1,ALFA,1,2023
RA-794,ALFA,,2022,9.0,9.2,7.52,,10.01,5.0,-1,7.9842,2023,0.0,1.0,1.0,,,8.145999999999999,1,ALFA,0,2023
RA-795,ALFA,9.0,2022,9.0,9.6,7.52,9.0,10.01,5.0,-1,8.4642,2023,0.0,1.0,1.0,0.0,0.5999999999999996,8.355,1,ALFA,1,2023
RA-944,ALFA,9.0,2023,9.0,7.6,7.52,9.0,6.67,5.0,-1,7.0687,2023,0.0,0.0,1.0,0.0,-1.4000000000000004,7.465000000000001,1,ALFA,1,2023
RA-945,ALFA,,2023,8.5,9.2,7.52,,6.84,10.0,0,8.0777,2023,0.0,0.0,0.0,,,8.412,0,ALFA,1,2023
RA-946,ALFA,,2023,9.5,9.4,7.52,,7.0,10.0,0,8.5822,2023,0.0,0.0,0.0,,,8.684000000000001,0,ALFA,1,2023
RA-754,ALFA,,2022,9.5,6.1,2.52,,6.67,5.0,-2,6.0537,2023,0.0,1.0,1.0,,,5.958,2,ALFA,1,2023
RA-947,ALFA,,2023,9.0,7.9,7.52,,5.08,10.0,0,6.3457,2023,0.0,0.0,0.0,,,7.9,1,ALFA,1,2023
RA-949,ALFA,,2023,9.5,8.1,7.52,,6.5,10.0,0,8.0172,2023,0.0,0.0,0.0,,,8.324000000000002,0,ALFA,1,2023
RA-950,ALFA,8.0,2023,9.0,10.0,7.52,8.0,8.17,10.0,0,8.8862,2023,0.0,0.0,0.0,1.0,2.0,8.781666666666666,0,ALFA,1,2023
RA-773,ALFA,9.0,2022,10.0,7.5,2.52,9.0,7.67,5.0,-1,6.9287,2023,0.0,1.0,1.0,1.0,-1.5,6.948333333333333,2,ALFA,1,2023
RA-951,ALFA,7.0,2023,9.5,9.7,7.52,7.0,9.09,10.0,0,8.8902,2023,0.0,0.0,0.0,2.5,2.6999999999999993,8.801666666666668,0,ALFA,1,2023
RA-769,ALFA,10.0,2022,10.0,9.3,3.77,10.0,8.675,5.0,-2,7.85345,2023,0.0,1.0,1.0,0.0,-0.6999999999999993,7.790833333333334,2,ALFA,1,2023
RA-952,ALFA,8.0,2023,9.5,9.2,3.77,8.0,8.425,10.0,0,8.37095,2023,0.0,0.0,0.0,1.5,1.1999999999999993,8.149166666666666,1,ALFA,0,2023
RA-826,ALFA,,2022,10.0,10.0,3.77,,8.34,5.0,-1,7.77645,2023,0.0,1.0,1.0,,,7.422,2,ALFA,1,2023
RA-953,ALFA,,2023,7.4,8.8,3.14,,7.09,10.0,0,7.54005,2023,0.0,0.0,0.0,,,7.286000000000001,1,ALFA,0,2023
RA-954,ALFA,8.0,2023,0.0,8.3,3.14,8.0,8.005,10.0,0,6.82375,2023,0.0,0.0,0.0,-8.0,0.3000000000000007,6.240833333333334,2,ALFA,0,2023
RA-780,ALFA,10.0,2022,9.5,8.8,3.14,10.0,8.675,5.0,-2,7.7842,2023,0.0,1.0,1.0,-0.5,-1.1999999999999993,7.519166666666667,2,ALFA,1,2023
RA-955,ALFA,10.0,2023,9.0,8.8,3.14,10.0,7.09,5.0,-2,7.1297,2023,0.0,0.0,1.0,-1.0,-1.1999999999999993,7.171666666666667,2,ALFA,1,2023
RA-831,ALFA,9.0,2022,8.0,9.4,3.77,9.0,8.59,5.0,-1,7.71645,2023,0.0,1.0,1.0,-1.0,0.40000000000000036,7.293333333333333,2,ALFA,1,2023
RA-774,ALFA,,2022,0.0,9.5,3.14,,6.34,5.0,-1,5.852,2023,0.0,1.0,1.0,,,4.796,3,ALFA,1,2023
RA-748,ALFA,,2022,9.5,9.7,7.52,,10.01,5.0,-2,8.7142,2023,0.0,1.0,1.0,,,8.346,1,ALFA,1,2023
RA-749,ALFA,9.0,2022,10.0,9.0,7.52,9.0,8.425,5.0,-1,7.7597,2023,0.0,1.0,1.0,1.0,0.0,8.157499999999999,1,ALFA,1,2023
RA-956,ALFA,11.0,2023,8.0,7.5,7.52,11.0,9.345,5.0,-2,7.7312,2023,0.0,0.0,1.0,-3.0,-3.5,8.060833333333333,1,ALFA,1,2023
RA-787,ALFA,,2022,9.0,9.8,7.52,,8.34,5.0,-1,7.5227,2023,0.0,1.0,1.0,,,7.9319999999999995,1,ALFA,1,2023
RA-753,ALFA,,2022,9.0,9.9,7.52,,9.925,5.0,-1,8.6672,2023,0.0,1.0,1.0,,,8.269,1,ALFA,1,2023
RA-958,ALFA,,2023,10.0,9.8,7.52,,9.84,10.0,0,9.2902,2023,0.0,0.0,0.0,,,9.431999999999999,0,ALFA,0,2023
RA-755,ALFA,9.0,2022,10.0,9.5,7.52,9.0,10.01,5.0,-1,8.7442,2023,0.0,1.0,1.0,1.0,0.5,8.504999999999999,1,ALFA,1,2023
RA-763,ALFA,10.0,2021,0.0,9.2,3.14,10.0,9.0,5.0,-2,6.7215,2023,0.0,2.0,1.0,-10.0,-0.8000000000000007,6.0566666666666675,3,ALFA,1,2023
RA-757,ALFA,10.0,2022,9.0,9.6,7.52,10.0,10.01,5.0,-2,8.6742,2023,0.0,1.0,1.0,-1.0,-0.40000000000000036,8.521666666666667,1,ALFA,1,2023
RA-959,ALFA,8.0,2023,10.0,9.6,7.52,8.0,8.84,10.0,0,8.6677,2023,0.0,0.0,0.0,2.0,1.5999999999999996,8.993333333333334,0,ALFA,1,2023
RA-960,ALFA,10.0,2023,8.5,10.0,7.52,10.0,5.85,5.0,-2,7.0847,2023,0.0,0.0,1.0,-1.5,0.0,7.8116666666666665,2,ALFA,1,2023
RA-961,ALFA,9.0,2023,0.0,8.7,2.52,9.0,8.665,5.0,-1,5.99625,2023,0.0,0.0,1.0,-9.0,-0.3000000000000007,5.6475,3,ALFA,1,2023
RA-805,ALFA,9.0,2021,0.0,9.1,7.52,9.0,7.175,5.0,-1,6.492,2023,0.0,2.0,1.0,-9.0,0.09999999999999964,6.2991666666666655,2,ALFA,1,2023
RA-806,ALFA,9.0,2022,8.5,8.3,6.27,9.0,7.095,5.0,-1,7.2937,2023,0.0,1.0,1.0,-0.5,-0.6999999999999993,7.360833333333333,1,ALFA,1,2023
RA-807,ALFA,9.0,2022,9.5,9.1,7.52,9.0,8.08,5.0,-1,7.8632,2023,0.0,1.0,1.0,0.5,0.09999999999999964,8.033333333333333,1,ALFA,0,2023
RA-963,ALFA,,2023,9.5,9.8,7.52,,10.01,5.0,-1,8.6142,2023,0.0,0.0,1.0,,,8.366,1,ALFA,0,2023
RA-964,ALFA,9.0,2023,8.5,9.4,7.52,9.0,8.5,5.0,-1,7.7997,2023,0.0,0.0,1.0,-0.5,0.40000000000000036,7.986666666666667,1,ALFA,1,2023
RA-965,ALFA,9.0,2023,8.5,8.2,6.27,9.0,7.18,5.0,-1,6.4832,2023,0.0,0.0,1.0,-0.5,-0.8000000000000007,7.358333333333333,1,ALFA,1,2023
RA-966,ALFA,,2023,10.0,10.0,7.52,,7.675,5.0,-1,7.44345,2023,0.0,0.0,1.0,,,8.039,1,ALFA,1,2023
RA-967,ALFA,,2023,9.5,8.0,7.52,,7.35,5.0,-2,7.1347,2023,0.0,0.0,1.0,,,7.473999999999999,1,ALFA,1,2023
RA-968,ALFA,,2023,9.0,9.7,7.52,,10.01,5.0,-1,8.4942,2023,0.0,0.0,1.0,,,8.245999999999999,1,ALFA,1,2023
RA-969,ALFA,8.0,2023,8.5,9.7,7.52,8.0,7.51,10.0,0,7.7692,2023,0.0,0.0,0.0,0.5,1.6999999999999993,8.538333333333332,0,ALFA,1,2023
RA-971,ALFA,,2023,7.8,6.4,3.77,,8.17,10.0,0,7.0169,2023,0.0,0.0,0.0,,,7.228,1,ALFA,1,2023
RA-972,ALFA,8.0,2023,9.0,9.1,3.77,8.0,7.84,10.0,0,7.5427,2023,0.0,0.0,0.0,1.0,1.0999999999999996,7.951666666666667,1,ALFA,1,2023
RA-973,ALFA,,2023,0.0,8.6,3.77,,7.415,5.0,-1,5.82875,2023,0.0,0.0,1.0,,,4.957,3,ALFA,1,2023
RA-974,ALFA,,2023,9.0,9.1,3.77,,9.34,10.0,0,8.4752,2023,0.0,0.0,0.0,,,8.242,1,ALFA,1,2023
RA-975,ALFA,,2023,7.9,9.2,7.52,,7.67,10.0,0,7.7803,2023,0.0,0.0,0.0,,,8.458,0,ALFA,1,2023
RA-977,ALFA,7.0,2023,8.5,7.4,5.02,7.0,8.085,10.0,0,7.1717,2023,0.0,0.0,0.0,1.5,0.40000000000000036,7.6675,1,ALFA,1,2023
RA-978,ALFA,,2023,9.0,9.8,3.77,,9.34,10.0,0,8.3877,2023,0.0,0.0,0.0,,,8.382,1,ALFA,1,2023
RA-979,ALFA,8.0,2023,9.5,9.6,6.27,8.0,9.51,10.0,0,8.1617,2023,0.0,0.0,0.0,1.5,1.5999999999999996,8.813333333333334,0,ALFA,1,2023
RA-980,ALFA,8.0,2023,0.0,9.8,5.02,8.0,9.34,10.0,0,7.1425,2023,0.0,0.0,0.0,-8.0,1.8000000000000007,7.026666666666666,2,ALFA,0,2023
RA-808,ALFA,9.0,2022,10.0,10.0,2.52,9.0,9.755,5.0,-1,8.1932,2023,0.0,1.0,1.0,1.0,1.0,7.7124999999999995,2,ALFA,0,2023
RA-981,ALFA,7.0,2023,9.5,9.1,2.52,7.0,9.01,10.0,0,7.5367,2023,0.0,0.0,0.0,2.5,2.0999999999999996,7.855,1,ALFA,1,2023
RA-982,ALFA,7.0,2023,0.0,9.1,2.52,7.0,8.835,10.0,0,7.1215,2023,0.0,0.0,0.0,-7.0,2.0999999999999996,6.2425,2,ALFA,0,2023
RA-984,ALFA,8.0,2023,8.0,9.8,7.52,8.0,9.84,10.0,0,8.8177,2023,0.0,0.0,0.0,0.0,1.8000000000000007,8.86,0,ALFA,0,2023
RA-985,ALFA,8.0,2023,9.0,9.3,2.52,8.0,8.5,10.0,0,7.6247,2023,0.0,0.0,0.0,1.0,1.3000000000000007,7.886666666666667,1,ALFA,0,2023
RA-986,ALFA,8.0,2023,9.5,9.1,2.52,8.0,8.83,10.0,0,8.0107,2023,0.0,0.0,0.0,1.5,1.0999999999999996,7.991666666666667,1,ALFA,0,2023
RA-987,ALFA,8.0,2023,0.0,9.8,6.27,8.0,9.76,10.0,0,7.6765,2023,0.0,0.0,0.0,-8.0,1.8000000000000007,7.305,1,ALFA,0,2023
RA-988,ALFA,,2023,7.9,8.1,7.52,,9.84,5.0,-1,7.9568,2023,0.0,0.0,1.0,,,7.672,1,ALFA,1,2023
RA-989,ALFA,9.0,2023,9.5,8.1,2.52,9.0,10.01,5.0,-1,7.7242,2023,0.0,0.0,1.0,0.5,-0.9000000000000004,7.355,2,ALFA,0,2023
RA-990,ALFA,,2023,0.0,8.5,7.52,,10.01,5.0,-1,7.254,2023,0.0,0.0,1.0,,,6.206,2,ALFA,1,2023
RA-991,ALFA,9.0,2023,10.0,9.1,3.14,9.0,9.585,5.0,-1,7.7687,2023,0.0,0.0,1.0,1.0,0.09999999999999964,7.6375,2,ALFA,1,2023
RA-994,ALFA,8.0,2023,9.5,9.4,3.77,8.0,7.265,10.0,0,7.4127,2023,0.0,0.0,0.0,1.5,1.4000000000000004,7.989166666666666,1,ALFA,1,2023
RA-995,ALFA,,2023,9.5,7.9,3.77,,7.18,5.0,-2,6.4782,2023,0.0,0.0,1.0,,,6.669999999999999,2,ALFA,1,2023
RA-750,ALFA,,2019,9.5,7.7,3.14,,6.32,5.0,-2,5.6857,2023,0.0,4.0,1.0,,,6.332,2,ALFA,1,2023
RA-770,ALFA,,2022,0.0,8.3,3.77,,8.92,10.0,0,6.6785,2023,0.0,1.0,0.0,,,6.198,2,ALFA,1,2023
RA-771,ALFA,,2022,0.0,8.8,3.14,,8.585,10.0,0,7.056,2023,0.0,1.0,0.0,,,6.105,2,ALFA,1,2023
RA-1000,ALFA,8.0,2023,8.5,9.4,3.77,8.0,8.92,10.0,0,7.9162,2023,0.0,0.0,0.0,0.5,1.4000000000000004,8.098333333333333,1,ALFA,0,2023
RA-830,ALFA,9.0,2022,0.0,8.9,3.14,9.0,9.505,5.0,-1,6.78,2023,0.0,1.0,1.0,-9.0,-0.09999999999999964,5.924166666666667,3,ALFA,1,2023
RA-1001,ALFA,9.0,2023,9.0,9.1,7.52,9.0,9.17,5.0,-1,8.1162,2023,0.0,0.0,1.0,0.0,0.09999999999999964,8.131666666666668,1,ALFA,1,2023
RA-1002,ALFA,9.0,2023,9.0,9.7,7.52,9.0,8.92,5.0,-1,7.9012,2023,0.0,0.0,1.0,0.0,0.6999999999999993,8.19,1,ALFA,1,2023
RA-1003,ALFA,8.0,2023,9.0,8.5,7.52,8.0,8.75,10.0,0,7.6522,2023,0.0,0.0,0.0,1.0,0.5,8.628333333333332,0,ALFA,1,2023
RA-1004,ALFA,8.0,2023,9.0,9.6,7.52,8.0,7.42,10.0,0,8.3137,2023,0.0,0.0,0.0,1.0,1.5999999999999996,8.590000000000002,0,ALFA,1,2023
RA-1006,ALFA,8.0,2023,9.0,9.3,7.52,8.0,8.0,10.0,0,8.5922,2023,0.0,0.0,0.0,1.0,1.3000000000000007,8.636666666666667,0,ALFA,1,2023
RA-705,ALFA,10.0,2022,0.0,8.3,6.89,10.0,8.165,5.0,-2,6.982,2023,0.0,1.0,1.0,-10.0,-1.6999999999999993,6.392500000000001,2,ALFA,1,2023
RA-1008,ALFA,8.0,2023,9.0,8.6,7.52,8.0,7.5,10.0,0,8.13595,2023,0.0,0.0,0.0,1.0,0.5999999999999996,8.436666666666667,0,ALFA,1,2023
RA-729,ALFA,,2022,8.0,9.1,3.77,,7.01,5.0,-1,7.26545,2023,0.0,1.0,1.0,,,6.5760000000000005,2,ALFA,1,2023
RA-1009,ALFA,8.0,2023,0.0,9.0,3.77,8.0,7.84,10.0,0,7.245,2023,0.0,0.0,0.0,-8.0,1.0,6.435,2,ALFA,1,2023
RA-1012,ALFA,8.0,2023,10.0,9.9,3.77,8.0,7.845,10.0,0,7.96495,2023,0.0,0.0,0.0,2.0,1.9000000000000004,8.2525,1,ALFA,1,2023
RA-1013,ALFA,7.0,2023,9.0,9.6,4.39,7.0,5.76,10.0,0,7.6237,2023,0.0,0.0,0.0,2.0,2.5999999999999996,7.625,2,ALFA,1,2023
RA-1014,ALFA,,2023,9.0,9.7,3.77,,8.255,10.0,0,8.2582,2023,0.0,0.0,0.0,,,8.145,1,ALFA,1,2023
RA-1015,FASE 1,10.0,2023,10.0,9.3,6.27,10.0,7.786666667,5.0,-1,7.538908333,2023,1.0,0.0,1.0,0.0,-0.6999999999999993,8.0594444445,1,1,0,2023
